callsign,departure,arrivee,registration,delay,Parking0,Parking1,Parking2,Parking3,Parking4,Parking5,Parking6,Parking7,Parking8,Parking9,Parking10,Parking11,Parking12,Parking13,Parking14,Parking15,Parking16,Parking17,Parking18,Parking19,Parking20,Parking21,Parking22,Parking23,Parking24,Parking25,change_times,remote_numbers
CSZ8748 de,ZBTJ,ZSNT,B9939,,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,4,0
CBJ5195 ar,ZJSY,ZBTJ,B9961,,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,4,0
CBJ5196 de,ZBTJ,ZJSY,B9961,,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,4,0
CRK363 de,ZBTJ,VHHH,BLHB,,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,4,0
CRK362 ar,VHHH,ZBTJ,BLNU,,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,4,0
AMU238 ar,VMMC,ZBTJ,BMCK,,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,4,0
AMU237 de,ZBTJ,VMMC,BMCK,,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,4,0
KAL805 ar,RKSI,ZBTJ,HL8002,,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,4,0
KAL806 de,ZBTJ,RKSI,HL8002,,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,4,0
KAL317 ar,RKSI,ZBTJ,HL8005,,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,4,0
KAL318 de,ZBTJ,RKSI,HL8005,,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,4,0
AAR327 ar,RKSI,ZBTJ,HL8267,,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,4,0
AAR328 de,ZBTJ,RKSI,HL8267,,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,4,0
KAL863 ar,RKSI,ZBTJ,HL8273,,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,4,0
KAL864 de,ZBTJ,RKSI,HL8273,,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,4,0
NCT880 ar,VTBD,ZBTJ,HSXBE,,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,4,0
NCT879 de,ZBTJ,VTBD,HSXBE,,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,4,0
SJO254 de,ZBTJ,RJAA,JA03GR,,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,4,0
SJO253 ar,RJAA,ZBTJ,JA05GR,,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,4,0
JAL841 ar,RJGG,ZBTJ,JA310J,,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,4,0
JAL840 de,ZBTJ,RJGG,JA310J,,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,4,0
ANA8503 ar,RJAA,ZBTJ,JA8970,,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,4,0
ANA8504 de,ZBTJ,RJAA,JA8970,,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,4,0
LNI2749 ar,WAMM,ZBTJ,PKLPH,,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,4,0
LNI2748 de,ZBTJ,WAMM,PKLPH,,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,4,0
NEWTGW138 ar,Default,ZBTJ,NEW9VOJB,90.0,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,4,0
NEWTGW139 de,ZBTJ,Default,NEW9VOJB,0.0,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,4,0
NEWDKH1136 de,ZBTJ,Default,NEWB1006,0.0,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,4,0
NEWDKH1136 ar,Default,ZBTJ,NEWB1006,60.0,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,4,0
NEWGCR7854 ar,Default,ZBTJ,NEWB1030,60.0,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,4,0
NEWGCR7889 de,ZBTJ,Default,NEWB1030,0.0,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,4,0
NEWCES2370 ar,Default,ZBTJ,NEWB1211,60.0,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,4,0
NEWCES2370 de,ZBTJ,Default,NEWB1211,0.0,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,4,0
NEWCES2369 ar,Default,ZBTJ,NEWB1211,60.0,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,4,0
NEWCES2369 de,ZBTJ,Default,NEWB1211,0.0,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,4,0
NEWCSN316Y de,ZBTJ,Default,NEWB1243,0.0,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,4,0
NEWOKA3083 de,ZBTJ,Default,NEWB1267,0.0,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,4,0
NEWOKA2820 ar,Default,ZBTJ,NEWB1267,60.0,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,4,0
NEWCXA8146 ar,Default,ZBTJ,NEWB1302,60.0,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,4,0
NEWCXA8146 de,ZBTJ,Default,NEWB1302,0.0,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,4,0
NEWCXA8145 de,ZBTJ,Default,NEWB1302,0.0,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,4,0
NEWCXA8145 ar,Default,ZBTJ,NEWB1302,150.0,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,4,0
NEWOKA2851 de,ZBTJ,Default,NEWB1337,0.0,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,4,0
NEWCCA1528 ar,Default,ZBTJ,NEWB1418,60.0,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,4,0
NEWOKA3025 de,ZBTJ,Default,NEWB1521,0.0,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,4,0
NEWOKA2787 ar,Default,ZBTJ,NEWB1521,90.0,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,4,0
NEWCCA1388 ar,Default,ZBTJ,NEWB1528,120.0,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,4,0
NEWFZA6569 ar,Default,ZBTJ,NEWB1559,60.0,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,4,0
NEWFZA6570 de,ZBTJ,Default,NEWB1559,0.0,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,4,0
NEWOKA2931 de,ZBTJ,Default,NEWB1581,0.0,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,4,0
NEWOKA2883 ar,Default,ZBTJ,NEWB1581,60.0,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,4,0
NEWEVA730 ar,Default,ZBTJ,NEWB16201,60.0,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,4,0
NEWEVA729 de,ZBTJ,Default,NEWB16201,0.0,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,4,0
NEWCXA8027 ar,Default,ZBTJ,NEWB1708,60.0,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,4,0
NEWCXA8027 de,ZBTJ,Default,NEWB1708,0.0,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,4,0
NEWJYH1056 de,ZBTJ,Default,NEWB1715,0.0,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,4,0
NEWJYH1055 ar,Default,ZBTJ,NEWB1715,60.0,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,4,0
NEWCHH7497 ar,Default,ZBTJ,NEWB1795,60.0,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,4,0
NEWCHH7498 de,ZBTJ,Default,NEWB1795,0.0,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,4,0
NEWOKA3086 ar,Default,ZBTJ,NEWB1962,60.0,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,4,0
NEWCSH9132 de,ZBTJ,Default,NEWB20A9,0.0,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,4,0
NEWCSH9131 ar,Default,ZBTJ,NEWB20A9,60.0,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,4,0
NEWCTJ3809 de,ZBTJ,Default,NEWB2945,0.0,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,4,0
NEWGCR7819 de,ZBTJ,Default,NEWB302C,0.0,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,4,0
NEWGCR7977 de,ZBTJ,Default,NEWB302D,0.0,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,4,0
NEWGCR7577 ar,Default,ZBTJ,NEWB302X,120.0,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,4,0
NEWGCR7577 de,ZBTJ,Default,NEWB302X,0.0,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,4,0
NEWCES5144 de,ZBTJ,Default,NEWB303E,0.0,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,4,0
NEWCES5144 ar,Default,ZBTJ,NEWB303E,60.0,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,4,0
NEWHXA4337 ar,Default,ZBTJ,NEWB303P,90.0,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,4,0
NEWHXA4903 de,ZBTJ,Default,NEWB303P,0.0,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,4,0
NEWCSN3301 ar,Default,ZBTJ,NEWB308D,60.0,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,4,0
NEWCSN3302 de,ZBTJ,Default,NEWB308D,0.0,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,4,0
NEWGCR7826 ar,Default,ZBTJ,NEWB3100,60.0,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,4,0
NEWCBG8853 ar,Default,ZBTJ,NEWB3157,60.0,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,4,0
NEWGCR7843 de,ZBTJ,Default,NEWB3171,0.0,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,4,0
NEWCGZ7121 ar,Default,ZBTJ,NEWB3225,60.0,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,4,0
NEWCGZ7122 de,ZBTJ,Default,NEWB3225,0.0,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,4,0
NEWGCR7870 ar,Default,ZBTJ,NEWB3247,60.0,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,4,0
NEWHXA2923 de,ZBTJ,Default,NEWB3382,0.0,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,4,0
NEWHXA2924 ar,Default,ZBTJ,NEWB3382,60.0,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,4,0
NEWHXA2905 de,ZBTJ,Default,NEWB3382,0.0,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,4,0
NEWHXA2906 ar,Default,ZBTJ,NEWB3382,60.0,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,4,0
NEWHXA4323 de,ZBTJ,Default,NEWB3382,0.0,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,4,0
NEWJOY1601 de,ZBTJ,Default,NEWB3723,0.0,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,4,0
NEWJOY1602 ar,Default,ZBTJ,NEWB3723,60.0,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,4,0
NEWCHH7201 de,ZBTJ,Default,NEWB5137,0.0,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,4,0
NEWCHH7202 ar,Default,ZBTJ,NEWB5137,60.0,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,4,0
NEWCXA8222 ar,Default,ZBTJ,NEWB5151,60.0,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,4,0
NEWCXA8176 de,ZBTJ,Default,NEWB5151,0.0,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,4,0
NEWCXA8380 ar,Default,ZBTJ,NEWB5306,60.0,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,4,0
NEWCHH7725 ar,Default,ZBTJ,NEWB5375,60.0,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,4,0
NEWCHH7725 de,ZBTJ,Default,NEWB5375,0.0,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,4,0
NEWCCA1672 ar,Default,ZBTJ,NEWB5442,60.0,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,4,0
NEWCCA1655 de,ZBTJ,Default,NEWB5442,0.0,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,4,0
NEWCCA1320 ar,Default,ZBTJ,NEWB5495,60.0,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,4,0
NEWCCA8122 ar,Default,ZBTJ,NEWB5508,60.0,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,4,0
NEWCCA1260 ar,Default,ZBTJ,NEWB5518,60.0,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,4,0
NEWCCA1389 de,ZBTJ,Default,NEWB5518,0.0,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,4,0
NEWOKA2751 de,ZBTJ,Default,NEWB5575,0.0,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,4,0
NEWCHH7791 ar,Default,ZBTJ,NEWB5580,60.0,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,4,0
NEWCHH7792 de,ZBTJ,Default,NEWB5580,0.0,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,4,0
NEWCCA1620 ar,Default,ZBTJ,NEWB5621,60.0,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,4,0
NEWCCA8139 de,ZBTJ,Default,NEWB5621,0.0,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,4,0
NEWCHH7675 ar,Default,ZBTJ,NEWB5661,60.0,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,4,0
NEWCHH7676 de,ZBTJ,Default,NEWB5661,0.0,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,4,0
NEWCCA1533 de,ZBTJ,Default,NEWB5681,0.0,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,4,0
NEWCCA1481 de,ZBTJ,Default,NEWB5681,0.0,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,4,0
NEWCCA1534 ar,Default,ZBTJ,NEWB5681,60.0,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,4,0
NEWCCA8358 ar,Default,ZBTJ,NEWB5696,60.0,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,4,0
NEWCSH9064 de,ZBTJ,Default,NEWB5722,0.0,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,4,0
NEWCSH9063 ar,Default,ZBTJ,NEWB5722,120.0,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,4,0
NEWCCA1252 ar,Default,ZBTJ,NEWB5793,60.0,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,4,0
NEWOKA2992 ar,Default,ZBTJ,NEWB5843,90.0,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,4,0
NEWOKA2991 de,ZBTJ,Default,NEWB5843,0.0,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,4,0
NEWCCA1259 de,ZBTJ,Default,NEWB5849,0.0,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,4,0
NEWCCA1418 ar,Default,ZBTJ,NEWB5849,60.0,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,4,0
NEWCES5754 de,ZBTJ,Default,NEWB6142,0.0,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,4,0
NEWCCA136T de,ZBTJ,Default,NEWB6237,0.0,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,4,0
NEWCQH8989 de,ZBTJ,Default,NEWB6309,0.0,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,4,0
NEWCQH8914 ar,Default,ZBTJ,NEWB6309,60.0,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,4,0
NEWCXA8314 ar,Default,ZBTJ,NEWB6482,60.0,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,4,0
NEWCXA8551 de,ZBTJ,Default,NEWB6482,0.0,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,4,0
NEWCXA8552 ar,Default,ZBTJ,NEWB6482,120.0,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,4,0
NEWCXA8164 de,ZBTJ,Default,NEWB6482,0.0,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,4,0
NEWCCA1395 de,ZBTJ,Default,NEWB6499,0.0,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,4,0
NEWCCA104 ar,Default,ZBTJ,NEWB6499,60.0,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,4,0
NEWCCA8225 ar,Default,ZBTJ,NEWB6606,60.0,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,4,0
NEWCCA8225 de,ZBTJ,Default,NEWB6606,0.0,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,4,0
NEWCSC8357 de,ZBTJ,Default,NEWB6810,0.0,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,4,0
NEWCXA8331 de,ZBTJ,Default,NEWB6818,0.0,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,4,0
NEWGCR6511 ar,Default,ZBTJ,NEWB6837,120.0,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,4,0
NEWGCR6512 de,ZBTJ,Default,NEWB6837,0.0,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,4,0
NEWCSC8349 de,ZBTJ,Default,NEWB6839,0.0,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,4,0
NEWCSC8350 ar,Default,ZBTJ,NEWB6839,60.0,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,4,0
NEWCSC8355 de,ZBTJ,Default,NEWB6839,0.0,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,4,0
NEWCSS6971 ar,Default,ZBTJ,NEWB7082,60.0,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,4,0
NEWCSS6972 de,ZBTJ,Default,NEWB7082,0.0,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,4,0
NEWCDG2261 ar,Default,ZBTJ,NEWB7085,60.0,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,4,0
NEWCDG4693 de,ZBTJ,Default,NEWB7085,0.0,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,4,0
NEWFZA6587 ar,Default,ZBTJ,NEWB7105,60.0,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,4,0
NEWFZA6602 de,ZBTJ,Default,NEWB7105,0.0,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,4,0
NEWFZA6601 ar,Default,ZBTJ,NEWB7113,60.0,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,4,0
NEWFZA6588 de,ZBTJ,Default,NEWB7113,0.0,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,4,0
NEWCXA8355 de,ZBTJ,Default,NEWB7559,0.0,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,4,0
NEWCXA8356 ar,Default,ZBTJ,NEWB7559,120.0,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,4,0
NEWCCA9698 ar,Default,ZBTJ,NEWB7893,120.0,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,4,0
NEWCCA8127 de,ZBTJ,Default,NEWB7893,0.0,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,4,0
NEWCCA736 ar,Default,ZBTJ,NEWB7896,60.0,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,4,0
NEWCCA8129 de,ZBTJ,Default,NEWB7896,0.0,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,4,0
NEWCSN6893 ar,Default,ZBTJ,NEWB7969,60.0,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,4,0
NEWCDG8054 de,ZBTJ,Default,NEWB7976,0.0,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,4,0
NEWCDG8054 ar,Default,ZBTJ,NEWB7976,90.0,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,4,0
NEWGCR7584 de,ZBTJ,Default,NEWB8075,0.0,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,4,0
NEWGCR7584 ar,Default,ZBTJ,NEWB8075,60.0,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,4,0
NEWGCR7925 de,ZBTJ,Default,NEWB8381,0.0,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,4,0
NEWGCR7882 ar,Default,ZBTJ,NEWB8381,60.0,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,4,0
NEWCCA8356 ar,Default,ZBTJ,NEWB8493,60.0,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,4,0
