data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,changing times,remote numbers
20190201,GCR6509,ZBTJ,ZJSY,75900.0,3000.0,77160,91140,A321,34.1,TianjinAirlines,16R,210,B302X,,
20190201,HXA2865,ZBTJ,ZSYW,21600.0,28800.0,21900,28140,A320,34.1,Chinaexpressair,16R,601,B304S,,
20190201,HXA2866,ZSYW,ZBTJ,31500.0,39300.0,32760,39960,A320,34.1,Chinaexpressair,16L,414,B304S,,
20190201,HXA4341,ZBTJ,ZBCZ,43200.0,48600.0,46140,50040,A320,34.1,Chinaexpressair,16R,414R,B304S,,
20190201,HXA4342,ZBCZ,ZBTJ,79800.0,84300.0,82800,86160,A320,34.1,Chinaexpressair,16R,603,B304S,,
20190201,CBG8853,ZGCD,ZBTJ,34800.0,43500.0,35760,42960,A320,34.1,SPRAY,16L,110,B304X,,
20190201,CBG8854,ZBTJ,ZGCD,47100.0,55800.0,54840,62580,A320,34.1,SPRAY,16R,113,B304X,,
20190201,CSC8810,ZUCK,ZBTJ,30600.0,39300.0,31500,40980,A321,34.1,SichuanAirlines,16L,112,B305T,,
20190201,CSC8571,ZBTJ,ZSQZ,55800.0,65700.0,59940,67980,A321,34.1,SichuanAirlines,16R,111,B305T,,
20190201,CSC8572,ZSQZ,ZBTJ,68400.0,78300.0,71820,80100,A321,34.1,SichuanAirlines,16L,112,B305T,,
20190201,B3098,ZBTJ,ZBAA,18300.0,20100.0,18780,20220,E35L,21.17,SRJET,16R,110,B3098,,
20190201,GCR7815,ZBTJ,ZSQD,29700.0,33300.0,30900,34140,E190,28.72,TianjinAirlines,16R,206,B3100,,
20190201,GCR7816,ZSQD,ZBTJ,57600.0,62400.0,62280,66000,E190,28.72,TianjinAirlines,16L,210,B3100,,
20190201,GCR7843,ZBTJ,ZHCC,29700.0,36000.0,31440,36540,E190,28.72,TianjinAirlines,16R,204,B3120,,
20190201,GCR7844,ZHCC,ZBTJ,63300.0,69300.0,63240,67500,E190,28.72,TianjinAirlines,16L,214,B3120,,
20190201,GCR6657,ZBHH,ZBTJ,62400.0,67500.0,62100,66000,E190,28.72,TianjinAirlines,16L,214,B3121,,
20190201,GCR6657,ZBTJ,ZYTL,71340.0,74700.0,71340,74160,E190,28.72,TianjinAirlines,16R,211,B3121,,
20190201,GCR7830,ZBHH,ZBTJ,67500.0,72900.0,67680,71760,E190,28.72,TianjinAirlines,16L,211,B3128,,
20190201,GCR6491,ZHNY,ZBTJ,75900.0,82200.0,77460,82440,E190,28.72,TianjinAirlines,16L,214,B3129,,
20190201,HXA2742,ZLXY,ZBTJ,66000.0,72300.0,66300,71880,CRJ9,23.2,Chinaexpressair,16L,601,B3141,,
20190201,HXA2741,ZBTJ,ZLXY,76500.0,84600.0,76620,83520,CRJ9,23.2,Chinaexpressair,16R,601,B3141,,
20190201,GCR7915,ZBTJ,ZBCF,29700.0,34200.0,32520,36600,E190,28.72,TianjinAirlines,16R,211,B3152,,
20190201,GCR7916,ZBCF,ZBTJ,54900.0,60000.0,57660,61560,E190,28.72,TianjinAirlines,16L,210,B3152,,
20190201,GCR6492,ZBTJ,ZHNY,63000.0,69900.0,65400,71040,E190,28.72,TianjinAirlines,16R,210,B3152,,
20190131,GCR7836,ZGHA,ZBTJ,-35100.0,-27000.0,-4980,2340,E190,28.72,TianjinAirlines,16R,211,B3168,,
20190201,GCR7867,ZBTJ,ZSRZ,40200.0,45000.0,40440,44580,E190,28.72,TianjinAirlines,16R,209,B3168,,
20190201,GCR7868,ZSRZ,ZBTJ,66000.0,71400.0,66540,70740,E190,28.72,TianjinAirlines,16L,214,B3168,,
20190201,CBG8821,ZBTJ,ZUNC,33000.0,43800.0,34500,44040,E190,28.72,SPRAY,16R,113,B3172,,
